692134.498432,5339679.255417,508.362779
692135.13972,5339673.046563,508.355085
692135.756925,5339666.934585,508.352122
692136.340484,5339660.873329,508.348818
692136.888641,5339654.914158,508.345571
692137.407135,5339649.012974,508.344609
692137.905062,5339643.213664,508.342394
692138.395882,5339637.477697,508.339644
692138.874365,5339631.840593,508.338774
692139.372166,5339626.267159,508.34054
692139.872363,5339620.846538,508.343563
692140.357284,5339615.672286,508.345961
692140.832449,5339610.821447,508.332594
692141.253879,5339606.390367,508.331072
692141.624673,5339602.41141,508.331958
692141.954645,5339598.82747,508.330854
692142.244961,5339595.661961,508.326224
692142.50626,5339592.838001,508.321836
692142.733458,5339590.355011,508.316656
692142.928863,5339588.207167,508.312371
692143.086127,5339586.453141,508.308131
692143.198318,5339585.21408,508.303783
692143.26135,5339584.506136,508.300492
692143.300762,5339584.04926,508.305487
692143.352823,5339583.462348,508.306085
692143.448517,5339582.393601,508.307465
692143.596886,5339580.738162,508.301337
692143.785249,5339578.6268,508.297201
692144.014555,5339576.078301,508.28805
692144.25554,5339573.42263,508.272714
692144.499615,5339570.718787,508.272575
692144.783238,5339567.66398,508.26343
692145.114607,5339564.251628,508.259561
692145.49115,5339560.489804,508.247184
692145.904621,5339556.361055,508.235527
692146.352151,5339551.895821,508.218698
692146.809694,5339547.378352,508.203623
692147.263424,5339542.837355,508.194962
692147.733878,5339538.108185,508.185944
692148.21845,5339533.214004,508.177024
692148.727697,5339528.100316,508.169736
692149.261102,5339522.783118,508.156175
692149.819546,5339517.234978,508.146378
692150.394405,5339511.561396,508.128309
692150.965543,5339505.90868,508.120393
692151.536304,5339500.232757,508.121216
692152.109431,5339494.482991,508.120073
692152.662181,5339488.693946,508.124407
692153.219415,5339482.824581,508.123931
692153.776079,5339476.95533,508.12939
692154.331946,5339471.042002,508.131712
692154.888583,5339465.104425,508.13981
692155.456706,5339459.070858,508.148082
692156.043276,5339452.977135,508.150516
692156.631858,5339446.778015,508.158375
692157.221167,5339440.568538,508.164833
692157.810863,5339434.340566,508.167138
692158.38924,5339428.137347,508.175811
692158.961043,5339421.906019,508.1784
692159.525876,5339415.694211,508.183929
692160.071589,5339409.441901,508.188905
692160.605308,5339403.198679,508.196903
692161.114323,5339396.907262,508.198095
692161.556745,5339390.635493,508.198879
692161.952094,5339384.362211,508.222087
692162.292801,5339378.085569,508.277973
692162.563686,5339371.800228,508.274293
692162.89069,5339365.547688,508.282831
692163.27598,5339359.279084,508.303341
692163.73547,5339353.093635,508.322411
692164.208717,5339346.971092,508.362343
692164.678079,5339340.950076,508.39343
692165.153903,5339335.014025,508.420279
692165.620381,5339329.185899,508.45207
692166.084385,5339323.51705,508.466065
692166.500815,5339318.197764,508.491122
692166.848906,5339313.246572,508.513438
692167.073687,5339308.772703,508.529754
692167.068055,5339304.747182,508.557475
692166.865216,5339301.186798,508.578654
692166.527912,5339297.947857,508.598757
692166.019945,5339294.819693,508.604884
692165.355239,5339291.914801,508.613496
692164.514135,5339289.358605,508.626615
692163.339966,5339286.988041,508.619283
692161.749516,5339284.946007,508.627387
692159.770892,5339283.317991,508.645761
692157.600058,5339282.128962,508.652622
692155.249914,5339281.298762,508.661673
692152.730806,5339280.654324,508.669478
692149.986218,5339280.138333,508.680041
692147.040101,5339279.750147,508.687462
692143.866358,5339279.453099,508.697352
692140.468692,5339279.226338,508.719998
692136.840226,5339278.992713,508.747124
692132.961943,5339278.705898,508.759928
692128.834795,5339278.422448,508.783462
692124.471692,5339278.151329,508.812853
692119.851308,5339277.892562,508.823682
692115.173267,5339277.652253,508.835499
692110.501028,5339277.429768,508.837559
692105.61616,5339277.208317,508.823984
692100.463445,5339276.989106,508.792297
692095.064484,5339276.719828,508.747351
692089.384551,5339276.426355,508.683
692083.585903,5339276.061506,508.579216
692077.781811,5339275.70555,508.484159
692071.970311,5339275.35397,508.359876
692066.090585,5339274.975753,508.228351
692060.12028,5339274.605865,508.078228
692053.9999,5339274.216627,507.902234
692047.763568,5339273.77278,507.658264
692041.357769,5339273.28513,507.410749
692034.822805,5339272.786396,507.144638
692028.154056,5339272.274858,506.890219
692021.363258,5339271.746309,506.671653
692014.432055,5339271.208414,506.49574
692007.427086,5339270.595423,506.350205
692000.314004,5339269.917829,506.230952
691993.177927,5339269.167038,506.154497
691986.018743,5339268.364644,506.109402
691978.896308,5339267.525916,506.111974
691971.741119,5339266.681787,506.098712
691964.611941,5339265.891526,506.085366
691957.446799,5339265.154389,506.089895
691950.274808,5339264.470872,506.103961
691943.046102,5339263.837129,506.122814
691935.828529,5339263.230272,506.117031
691928.546664,5339262.66423,506.118637
691921.276135,5339262.169276,506.135965
691913.948317,5339261.755967,506.141648
691906.652506,5339261.431905,506.132343
691899.327851,5339261.240281,506.147334
691892.038393,5339261.150428,506.148802
691884.729584,5339261.183502,506.147923
691877.447884,5339261.337065,506.131796
691870.141899,5339261.610892,506.147257
691862.836891,5339261.933389,506.145258
691855.471712,5339262.304254,506.148017
691848.088968,5339262.702225,506.143248
691840.660743,5339263.154618,506.149461
691833.238934,5339263.633584,506.171245
691825.775729,5339264.175693,506.183054
691818.344917,5339264.773117,506.17626
691810.899068,5339265.417477,506.19539
691803.483988,5339266.084034,506.202337
691796.053311,5339266.757278,506.216614
691788.660194,5339267.420286,506.225422
691781.255326,5339268.074153,506.220481
691773.887691,5339268.734234,506.22895
691766.467889,5339269.415757,506.24083
691759.045666,5339270.100632,506.244414
691751.567026,5339270.79417,506.25731
691744.090377,5339271.512456,506.27131
691736.57249,5339272.252302,506.277035
691729.078432,5339272.978881,506.281639
691721.552785,5339273.700816,506.289803
691714.051559,5339274.39091,506.293727
691706.515693,5339275.103769,506.314649
691698.995995,5339275.811716,506.317253
691691.456967,5339276.493873,506.315475
691683.938151,5339277.164311,506.322848
691676.39514,5339277.857086,506.337341
691668.882401,5339278.557629,506.350703
691661.33413,5339279.232967,506.345214
691653.823603,5339279.90857,506.354777
691646.278211,5339280.609456,506.366829
691638.772266,5339281.289294,506.395924
691631.230163,5339281.976356,506.406892
691623.714067,5339282.663571,506.38809
691616.168794,5339283.366555,506.392918
691608.651144,5339284.089005,506.383333
691601.120931,5339284.827135,506.371067
691593.614317,5339285.582446,506.343926
691586.086923,5339286.365033,506.317253
691578.593922,5339287.143801,506.284748
691571.056641,5339287.928308,506.251748
691563.542717,5339288.730929,506.200258
691555.990956,5339289.539202,506.178999
691548.471231,5339290.377628,506.150484
691540.919572,5339291.246969,506.125703
691533.387513,5339292.149431,506.110057
691525.811625,5339293.056007,506.080414
691518.256311,5339293.993065,506.065137
691510.667625,5339294.959152,506.042362
691503.102251,5339295.964891,506.037889
691495.479433,5339296.98812,506.049316
691487.863112,5339298.018251,506.061238
691480.205171,5339299.071911,506.081306
691472.543061,5339300.127711,506.131386
691464.839678,5339301.194654,506.187144
691457.199643,5339302.207045,506.305909
691449.601754,5339303.092737,506.482205
691442.166987,5339303.814258,506.723914
691434.863488,5339304.383779,507.032512
691427.748508,5339304.810567,507.385667
691420.787981,5339305.030377,507.722204
691414.028752,5339305.095536,508.019239
691407.437996,5339304.985651,508.28719
691401.022537,5339304.710799,508.514219
691394.739474,5339304.397284,508.738886
691388.616921,5339304.104932,508.920884
691382.624236,5339303.89827,509.107817
691376.809039,5339303.71063,509.276019
691371.120723,5339303.545907,509.453515
691365.595535,5339303.47167,509.606108
691360.22972,5339303.493719,509.766044
691355.054876,5339303.600316,509.910938
691350.032725,5339303.777464,510.058523
691345.148636,5339303.989175,510.199984
691340.361376,5339304.203705,510.339823
691335.707402,5339304.365876,510.456436
691331.139303,5339304.380989,510.575446
691326.782782,5339304.314899,510.686494
691322.70623,5339304.208929,510.765014
691319.050816,5339304.078267,510.823683
691315.73604,5339303.92804,510.865115
691312.924934,5339303.773971,510.903072
691310.653231,5339303.616516,510.933425
691308.871244,5339303.483031,510.958827
691307.555386,5339303.374174,510.97303
691306.759961,5339303.307114,510.982356
691306.42495,5339303.280752,510.986529
691305.967766,5339303.240449,510.998831
691305.121823,5339303.160103,511.010055
691303.801639,5339303.04783,511.030339
691302.088833,5339302.871632,511.047243
691300.142028,5339302.679974,511.073461
691298.246603,5339302.455841,511.091631
691296.355358,5339302.263437,511.132881
691294.423456,5339302.055182,511.162657
691292.412635,5339301.890604,511.186311
691290.357735,5339301.983338,511.211325
691288.288999,5339302.481345,511.21598
691286.373226,5339303.446026,511.224259
691284.683376,5339304.861126,511.225836
691283.309748,5339306.67102,511.211741
691282.326302,5339308.851488,511.197017
691281.715308,5339311.282357,511.159998
691281.477842,5339313.968387,511.102411
691281.543273,5339316.849138,511.027658
691281.801338,5339319.976912,510.941334
691282.150248,5339323.356512,510.858856
691282.523557,5339327.08191,510.764623
691282.940401,5339331.032045,510.651158
691283.339306,5339335.009277,510.563456
691283.711939,5339339.069209,510.475496
691284.053724,5339343.231725,510.384517
691284.368251,5339347.508692,510.281883
691284.694654,5339351.887922,510.192042
691285.01301,5339356.377907,510.109489
691285.325571,5339360.922682,510.064905
691285.606894,5339365.51091,510.020992
691285.86755,5339370.15454,509.974389
691286.089292,5339374.797435,509.939923
691286.240023,5339379.471458,509.912767
691286.315803,5339384.139607,509.904137
691286.335199,5339388.854283,509.869976
691286.318674,5339393.569568,509.804437
691286.236902,5339398.307588,509.791567
691286.070948,5339403.044814,509.770937
691285.796713,5339407.780762,509.731692
691285.436445,5339412.515725,509.699569
691284.996149,5339417.284955,509.690835
691284.48756,5339422.120727,509.68082
691283.966749,5339427.07207,509.640599
691283.45327,5339432.087908,509.640853
691282.936548,5339437.232672,509.62676
691282.424061,5339442.439401,509.615371
691281.908101,5339447.801887,509.597357
691281.39783,5339453.250211,509.57635
691280.888622,5339458.695378,509.56238
691280.379172,5339464.084009,509.539573
691279.865081,5339469.409363,509.521508
691279.354963,5339474.647555,509.510383
691278.912872,5339479.87994,509.510084
691278.530945,5339485.107214,509.486844
691278.171602,5339490.338165,509.464128
691277.828228,5339495.582349,509.461994
691277.492858,5339500.852103,509.453267
691277.130558,5339506.125805,509.445196
691276.785412,5339511.459331,509.430295
691276.416729,5339516.813397,509.407289
691275.998413,5339522.233977,509.410118
691275.516478,5339527.675209,509.392891
691274.930692,5339533.157804,509.384832
691274.250615,5339538.655275,509.3816
691273.589568,5339544.190078,509.360597
691272.982583,5339549.723929,509.339383
691272.420082,5339555.295556,509.329277
691271.931218,5339560.834387,509.327944
691271.463999,5339566.380194,509.302931
691271.002988,5339571.855916,509.291759
691270.543931,5339577.283787,509.268811
691270.113135,5339582.639051,509.256889
691269.701061,5339588.018736,509.246769
691269.302298,5339593.4334,509.241249
691268.900052,5339598.979531,509.237903
691268.505397,5339604.659012,509.237185
691268.067781,5339610.532953,509.226302
691267.589643,5339616.543805,509.227875
691267.07911,5339622.686524,509.213745
691266.559413,5339628.767589,509.220348
691265.99818,5339634.964428,509.21026
691265.444911,5339641.211619,509.194757
691264.870444,5339647.537147,509.173555
691264.326295,5339653.837571,509.173971
691263.758766,5339660.155647,509.161864
691263.185489,5339666.439291,509.14729
691262.586701,5339672.729505,509.147344
691261.989456,5339678.979733,509.138842
691261.445412,5339685.245182,509.11879
691260.918653,5339691.459102,509.119496
691260.417709,5339697.68778,509.122247
691259.906421,5339703.869224,509.112834
691259.389311,5339710.059796,509.106747
691258.885448,5339716.210296,509.118053
691258.345715,5339722.372933,509.097126
691257.818835,5339728.501095,509.102662
691257.282429,5339734.637688,509.104028
691256.74678,5339740.69752,509.084528
691256.208031,5339746.725827,509.08681
691255.669883,5339752.661376,509.087073
691255.155124,5339758.563142,509.059781
691254.677656,5339764.405855,509.060699
691254.189748,5339770.256412,509.062058
691253.707589,5339776.067409,509.058704
691253.21778,5339781.905163,509.058696
691252.748595,5339787.720973,509.05162
691252.267892,5339793.574286,509.041853
691251.771843,5339799.415881,509.040262
691251.25032,5339805.306684,509.042615
691250.677324,5339811.187336,509.061441
691250.115082,5339817.120109,509.020274
691249.54882,5339823.059595,508.993486
691249.004364,5339829.03163,508.975398
691248.453214,5339834.99641,508.944668
691247.934559,5339840.956165,508.918754
691247.44326,5339846.888445,508.89515
691246.973591,5339852.831105,508.878212
691246.533578,5339858.736693,508.856904
691246.097904,5339864.639333,508.837234
691245.65286,5339870.491362,508.825711
691245.188336,5339876.325715,508.810358
691244.710391,5339882.117005,508.78738
691244.221943,5339887.887193,508.778253
691243.67586,5339893.600702,508.753635
691243.120498,5339899.331381,508.768278
691242.540333,5339905.02345,508.753654
691241.983882,5339910.722052,508.747844
691241.407662,5339916.379241,508.730171
691240.847335,5339922.012175,508.723121
691240.347998,5339927.573193,508.698513
691239.908447,5339933.092492,508.688176
691239.52039,5339938.529288,508.676898
691239.164822,5339943.891972,508.657025
691238.8172,5339949.034793,508.64811
691238.456637,5339953.847185,508.63952
691238.121179,5339958.147804,508.633507
691237.797415,5339962.095343,508.630445
691237.500976,5339965.682741,508.624868
691237.238292,5339968.908459,508.614279
691237.013555,5339971.718053,508.611732
691236.812972,5339974.160311,508.602526
691236.650959,5339976.17901,508.600473
691236.528085,5339977.664702,508.596513
691236.457682,5339978.541362,508.599449
691236.427005,5339978.938309,508.603588
691236.400896,5339979.281315,508.608376
691236.346503,5339979.918105,508.604636
691236.258171,5339981.027014,508.597459
691236.132361,5339982.589978,508.587525
691235.976519,5339984.478036,508.580039
691235.7961,5339986.709039,508.570255
691235.609274,5339989.006436,508.56404
691235.4024,5339991.36906,508.559865
691235.176464,5339994.003453,508.548324
691234.936801,5339996.861136,508.538083
691234.662132,5339999.982377,508.533048
691234.364217,5340003.376158,508.519851
691234.040257,5340007.053193,508.491834
691233.662657,5340010.982012,508.455098
691233.288966,5340015.190549,508.437247
691232.899355,5340019.658757,508.419918
691232.45743,5340024.351675,508.390032
691232.03013,5340029.038858,508.373185
691231.579564,5340033.738631,508.356913
691231.136656,5340038.523399,508.336508
691230.691102,5340043.406524,508.318096
691230.257564,5340048.35268,508.303997
691229.823803,5340053.434244,508.281976
691229.391685,5340058.617586,508.261736
691228.943602,5340063.946466,508.239087
691228.513495,5340069.394069,508.209261
691228.074848,5340074.991486,508.193321
691227.620479,5340080.709375,508.163138
691227.154892,5340086.57443,508.144444
691226.679475,5340092.550038,508.126112
691226.216643,5340098.644396,508.092415
691225.746226,5340104.673274,508.057334
691225.307934,5340110.730942,508.034095
691224.851597,5340116.810601,508.008048
691224.412285,5340122.926017,507.998404
691223.963034,5340128.982137,507.970555
691223.449908,5340134.997622,507.93229
691222.960077,5340140.936348,507.920066
691222.427592,5340146.8535,507.87378
691221.914039,5340152.74099,507.852772
691221.36819,5340158.665206,507.814431
691220.834975,5340164.571808,507.798645
691220.30961,5340170.507101,507.782248
691219.825368,5340176.432836,507.728554
691219.349947,5340182.356175,507.695641
691218.861173,5340188.256786,507.646942
691218.34324,5340194.16226,507.607753
691217.787647,5340200.018438,507.587711
691217.215552,5340205.872636,507.550492
691216.653221,5340211.649153,507.519698
691216.113855,5340217.382657,507.497753
691215.58267,5340223.022961,507.467208
691215.071186,5340228.613148,507.426878
691214.584974,5340234.115063,507.398158
691214.099517,5340239.565021,507.348733
691213.625078,5340244.926763,507.325164
691213.161892,5340250.223031,507.310774
691212.697778,5340255.452608,507.280475
691212.269166,5340260.595712,507.262824
691211.857962,5340265.687157,507.224996
691211.509684,5340270.744392,507.173679
691211.293818,5340275.713559,507.135069
691211.300699,5340280.652081,507.113367
691211.488116,5340285.501874,507.085232
691211.740785,5340290.280558,507.041568
691211.953258,5340294.916501,506.980902
691212.047471,5340299.318804,506.93684
691212.063626,5340303.362962,506.893285
691212.036845,5340306.966431,506.859066
691211.977927,5340310.004251,506.835
691211.905261,5340312.43427,506.81198
691211.832724,5340314.149772,506.792831
691211.781265,5340315.292646,506.780015
691211.747868,5340315.915331,506.767709
691211.721182,5340316.400906,506.773
691211.685191,5340316.991386,506.770568
691211.624222,5340317.887738,506.770869
691211.534931,5340319.016318,506.768945
691211.423451,5340320.291823,506.772866
691211.279092,5340321.755433,506.772547
691211.124805,5340323.371699,506.775743
691211.050246,5340325.125479,506.77411
691211.214042,5340327.013783,506.767087
691211.684455,5340328.843112,506.765582
691212.523694,5340330.525592,506.782845
691213.684933,5340332.091196,506.770973
691215.242786,5340333.430367,506.760202
691217.102503,5340334.495898,506.733085
691219.250481,5340335.296475,506.71233
691221.659331,5340335.920573,506.698402
691224.375583,5340336.348196,506.688101
691227.352742,5340336.681238,506.679376
691230.622087,5340336.957007,506.667743
691234.157331,5340337.246991,506.649087
691237.883236,5340337.556776,506.626478
691241.565289,5340337.846433,506.62095
691245.36682,5340338.142523,506.616651
691249.275467,5340338.460346,506.608112
691253.297093,5340338.795893,506.597953
691257.32016,5340339.131633,506.582012
691261.309854,5340339.457797,506.572255
691265.212783,5340339.800716,506.55979
691269.045894,5340340.132479,506.554965
691272.808179,5340340.536296,506.549596
691276.610447,5340340.986415,506.542791
691280.42361,5340341.537207,506.538173
691284.336512,5340342.182193,506.526423
691288.372517,5340342.802197,506.509747
691292.573026,5340343.347992,506.4959
691296.918465,5340343.771559,506.483416
691301.464308,5340344.011097,506.467151
691306.156857,5340344.077367,506.445078
691311.031525,5340344.116166,506.423893
691316.060018,5340344.237787,506.398513
691321.286342,5340344.453651,506.369792
691326.669498,5340344.75135,506.341995
691332.247471,5340345.114308,506.317036
691337.81119,5340345.475912,506.303572
691343.429067,5340345.842644,506.272869
691349.111805,5340346.200844,506.25356
691354.879833,5340346.597442,506.224446
691360.644905,5340347.028937,506.201468
691366.444501,5340347.491403,506.187342
691372.25564,5340347.935723,506.162549
691378.06779,5340348.39788,506.137083
691383.856606,5340348.848342,506.108287
691389.651637,5340349.301168,506.073368
691395.389038,5340349.772998,506.053552
691401.113359,5340350.254429,506.041749
691406.741017,5340350.712539,506.012543
691412.308505,5340351.144331,506.004788
691417.79204,5340351.560836,506.002436
691423.200213,5340351.984946,506.025582
691428.472807,5340352.416154,506.033099
691433.522298,5340352.836389,506.037151
691438.146087,5340353.231626,506.032237
691442.318782,5340353.565351,506.015176
691445.949273,5340353.836902,506.009895
691449.000555,5340354.050689,506.003003
691451.46221,5340354.239983,506.020353
691453.486421,5340354.409229,506.029286
691454.988373,5340354.522286,506.038068
691455.959886,5340354.597922,506.042742
691456.48212,5340354.637326,506.046889
691456.905654,5340354.666481,506.064188
691457.675358,5340354.722292,506.075245
691458.997938,5340354.826804,506.08762
691460.74439,5340354.962613,506.100462
691462.866636,5340355.131818,506.121766
691465.334854,5340355.329101,506.13744
691467.773547,5340355.528311,506.163916
691470.378321,5340355.739392,506.188982
691473.285348,5340355.995922,506.205707
691476.554682,5340356.328965,506.220671
691480.190882,5340356.729847,506.229939
691484.208687,5340357.181705,506.230684
691488.582037,5340357.68025,506.228012
691493.326414,5340358.221021,506.239438
691498.269208,5340358.736893,506.25498
691503.20079,5340359.207837,506.283478
691508.296682,5340359.671648,506.305025
691513.675061,5340360.152582,506.330653
691519.310488,5340360.64205,506.353892
691525.259261,5340361.124222,506.378985
691531.469146,5340361.61368,506.408836
691537.815924,5340362.089463,506.420658
691544.07632,5340362.57266,506.449394
691550.432728,5340363.07798,506.469317
691556.856925,5340363.617783,506.491448
691563.396397,5340364.13573,506.513202
691570.004435,5340364.659696,506.531621
691576.708091,5340365.181647,506.560104
691583.417859,5340365.705305,506.588857
691590.170412,5340366.251626,506.612773
691596.941123,5340366.789883,506.651094
691603.781105,5340367.339713,506.680903
691610.637438,5340367.903828,506.708117
691617.557049,5340368.474492,506.729586
691624.488107,5340369.045378,506.755919
691631.46805,5340369.607463,506.773159
691638.457145,5340370.197352,506.79276
691645.488783,5340370.801188,506.79402
691652.501142,5340371.38349,506.798323
691659.523727,5340371.953681,506.775811
691666.438281,5340372.533228,506.760966
691673.316462,5340373.10937,506.727459
691680.093321,5340373.692937,506.693386
691686.832819,5340374.28114,506.66
691693.467939,5340374.854176,506.633628
691700.06215,5340375.429693,506.599205
691706.567674,5340375.970828,506.563268
691713.030964,5340376.490491,506.529257
691719.402193,5340376.998711,506.493094
691725.733718,5340377.512882,506.455947
691732.019606,5340378.029835,506.423761
691738.333395,5340378.55143,506.390666
691744.62461,5340379.076173,506.35505
691750.932984,5340379.610772,506.320906
691757.215784,5340380.124081,506.284806
691763.513392,5340380.635808,506.264137
691769.783584,5340381.15142,506.231685
691776.044313,5340381.661798,506.206884
691782.227603,5340382.157299,506.173062
691788.372434,5340382.647356,506.138882
691794.438443,5340383.118299,506.106499
691800.464337,5340383.58799,506.079963
691806.430035,5340384.064138,506.044811
691812.384272,5340384.542753,506.023205
691818.293295,5340385.040413,506.012636
691824.216729,5340385.547679,505.982917
691830.103863,5340386.062619,505.959179
691836.028814,5340386.53869,505.949887
691841.945546,5340386.968031,505.970604
691847.938804,5340387.429963,505.970944
691853.939491,5340387.846993,505.982432
691860.020382,5340388.216266,505.994754
691866.131185,5340388.53054,506.014867
691872.311924,5340388.776281,506.031594
691878.482597,5340388.979735,506.048613
691884.615429,5340389.191074,506.058959
691890.645543,5340389.482952,506.090309
691896.611956,5340389.846942,506.110109
691902.486864,5340390.232536,506.112719
691908.295538,5340390.633566,506.123531
691914.005288,5340391.003825,506.142585
691919.668141,5340391.366658,506.170745
